Name,Brand,Battery_capacity(mAh),Screen_size(inches),Touchscreen,Processor,Operating system,Wi-Fi,Bluetooth,GPS,3G,4G/ LTE,Resolution_width(px),Resolution_height(px),Price,Internal_storage(GB),Rear_Camera(MP),Front_Camera(MP),RAM(GB),Number of SIMs
Redmi Note 7,Xiaomi,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.5393458044593296,9.179881164491475,0.5340813189817668,0.2776316517840247,1.1112066667444338,0.5204715396506635,0.41659169399276824
Samsung Galaxy M20,Samsung,2.3685856702577315,0.8582648318935419,Yes,1.1293428607305096,Android,No,Yes,Yes,Yes,Yes,1.0004504625321018,1.5393458044593296,9.210340371976184,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Samsung Galaxy M30,Samsung,2.3685856702577315,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.5393458044593296,9.159047077588632,0.5340813189817668,0.41562338496454787,1.4073595766500984,0.5204715396506635,0.41659169399276824
Asus ZenFone Max Pro M2,Asus,2.3685856702577315,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.431434508526274,9.392661928770137,0.5340813189817668,0.2776316517840247,1.1112066667444338,0.5204715396506635,0.41659169399276824
Realme U1,Realme,0.6504177501898597,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.5393458044593296,9.104979856318357,0.5340813189817668,0.41562338496454787,2.092748460195227,0.5204715396506635,0.41659169399276824
Honor 10 Lite,Honor,0.535873222185335,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.5393458044593296,8.987196820661973,0.5340813189817668,0.41562338496454787,2.0272598158699267,0.5204715396506635,0.41659169399276824
Nokia 8.1,Nokia,0.6504177501898597,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.3666877309664407,9.798182590890704,1.3087674093511814,0.2776316517840247,1.7416702940038153,1.0091139351558178,0.41659169399276824
Samsung Galaxy A9 (2018),Samsung,0.9940513342034342,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.3235232125932184,9.99884318585288,2.0920764700263845,1.50893548855188,2.0272598158699267,1.7790267403792863,0.41659169399276824
Samsung Galaxy A7 (2018),Samsung,0.42132869418081015,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,No,Yes,1.0004504625321018,1.3235232125932184,9.71057005652877,1.3087674093511814,1.50893548855188,2.0272598158699267,1.0091139351558178,0.41659169399276824
Xiaomi Redmi Note 6 Pro,Xiaomi,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.431434508526274,9.167537249650874,1.3087674093511814,0.2776316517840247,1.7416702940038153,1.0091139351558178,0.41659169399276824
Vivo V11 Pro,Vivo,0.535873222185335,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.5393458044593296,9.615205300012315,1.3087674093511814,0.2776316517840247,2.092748460195227,1.7790267403792863,0.41659169399276824
Oppo R17 Pro,Oppo,0.8795068061989093,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.5393458044593296,9.966462351697517,2.0920764700263845,0.2776316517840247,2.092748460195227,2.381175882178299,0.41659169399276824
Nokia 5.1 Plus,Nokia,0.14642182696995065,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,0.06455809337423603,8.85366542803745,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Honor 8X,Honor,0.9367790702011717,2.271877496188788,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.5393458044593296,9.210340371976184,1.3087674093511814,1.1776085525789384,1.4073595766500984,1.0091139351558178,0.41659169399276824
Poco F1,Poco,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.3702847741642092,9.615205300012315,1.3087674093511814,0.2776316517840247,1.7416702940038153,1.7790267403792863,0.41659169399276824
Nokia 6.1 Plus,Nokia,0.14642182696995065,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.431434508526274,9.104979856318357,1.3087674093511814,0.7790173689482113,1.4073595766500984,1.0091139351558178,0.41659169399276824
Vivo Nex,Vivo,1.2231403902124838,2.271877496188788,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.4961812860861075,10.308952660644293,2.0920764700263845,0.2776316517840247,0.4746544835841936,2.381175882178299,0.41659169399276824
Oppo Find X,Oppo,0.9138701646002668,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.5393458044593296,10.986833907533804,2.879772250364041,0.7790173689482113,2.092748460195227,2.381175882178299,0.41659169399276824
Honor Play,Honor,0.9367790702011717,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.5393458044593296,9.798793481421463,1.3087674093511814,0.7790173689482113,1.4073595766500984,1.0091139351558178,0.41659169399276824
Realme 1,Realme,0.5473276749857874,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.2156119166601627,9.239899174217728,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Xiaomi Mi A2,Xiaomi,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.2156119166601627,9.103979355984773,1.3087674093511814,0.2776316517840247,1.7416702940038153,1.0091139351558178,0.41659169399276824
Honor 10,Honor,0.535873222185335,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.431434508526274,9.740439071085758,2.0920764700263845,0.7790173689482113,2.0272598158699267,1.7790267403792863,0.41659169399276824
Oppo F7,Oppo,0.535873222185335,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.431434508526274,9.851720461714246,1.3087674093511814,0.7790173689482113,2.092748460195227,1.0091139351558178,0.41659169399276824
Vivo X21,Vivo,0.3067841661762854,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.431434508526274,9.814164414575925,1.3087674093511814,0.2776316517840247,1.0008709882058655,1.7790267403792863,0.41659169399276824
Nokia 8 Sirocco,Nokia,0.37551088297900026,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,9.546812608597396,2.0920764700263845,0.2776316517840247,-0.06655195422890328,1.7790267403792863,-2.1322667433044113
Infinix Hot S3,Infinix,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.07932363453650482,9.210340371976184,0.5340813189817668,0.41562338496454787,1.7416702940038153,0.5204715396506635,0.41659169399276824
Nokia 6.1,Nokia,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.088172738001974,0.5340813189817668,0.7790173689482113,0.4746544835841936,0.5204715396506635,0.41659169399276824
Honor View 10,Honor,0.9367790702011717,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.2156119166601627,9.674074388208323,2.0920764700263845,0.7790173689482113,1.1112066667444338,1.7790267403792863,0.41659169399276824
Infinix Zero 5 Pro,Infinix,1.6240462382283205,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.674137279312397,2.0920764700263845,0.2776316517840247,1.4073595766500984,1.7790267403792863,0.41659169399276824
Oppo F5,Oppo,0.3067841661762854,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.2156119166601627,9.259130536145614,0.5340813189817668,0.7790173689482113,1.7416702940038153,1.0091139351558178,0.41659169399276824
OnePlus 5T,OnePlus,0.42132869418081015,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.2156119166601627,10.257659366256743,1.3087674093511814,0.7790173689482113,1.4073595766500984,1.7790267403792863,0.41659169399276824
Honor 9i,Honor,0.4671465053826201,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.2156119166601627,9.104979856318357,1.3087674093511814,0.7790173689482113,1.4073595766500984,1.0091139351558178,0.41659169399276824
Xiaomi Mi MIX 2,Xiaomi,0.535873222185335,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.2156119166601627,10.308952660644293,1.3087674093511814,0.2776316517840247,-0.06655195422890328,1.7790267403792863,0.41659169399276824
Lenovo K8 Plus,Lenovo,1.2231403902124838,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.852378886511985,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Mi A1,Xiaomi,0.16933073257085562,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.210340371976184,0.5340813189817668,0.2776316517840247,-0.06655195422890328,1.0091139351558178,0.41659169399276824
LG V30+,LG,0.42132869418081015,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,2.5105474678568305,10.239959789157341,2.0920764700263845,0.7790173689482113,-0.06655195422890328,1.0091139351558178,0.41659169399276824
Lenovo K8 Note,Lenovo,1.2231403902124838,0.8582648318935419,Yes,2.0415044020897675,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.895629627136483,0.5340813189817668,0.41562338496454787,1.1112066667444338,0.5204715396506635,0.41659169399276824
Moto G5S,Motorola,0.07769511016723579,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.210340371976184,0.5340813189817668,0.7790173689482113,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Google Pixel 2 XL,Google,0.6733266557907647,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,2.5105474678568305,9.47231994707559,1.3087674093511814,0.2776316517840247,0.4746544835841936,1.0091139351558178,-2.1322667433044113
Google Pixel 2,Google,-0.26593847384633856,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.209840246934501,1.3087674093511814,0.2776316517840247,0.4746544835841936,1.0091139351558178,-2.1322667433044113
Motorola Moto X4,Motorola,0.07769511016723579,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.433563920090563,0.5340813189817668,0.2776316517840247,1.4073595766500984,0.5204715396506635,0.41659169399276824
Moto G5S Plus,Motorola,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.04793908261736,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Redmi 5,Xiaomi,0.42132869418081015,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.07932363453650482,8.779557455883728,-0.2239363612360481,0.2776316517840247,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Redmi Note 5,Xiaomi,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,1.2156119166601627,9.071078304642676,0.5340813189817668,0.2776316517840247,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Jio Phone,Jio,-1.067750169878012,-4.796185825287443,No,-1.6071417633472638,Cyanogen,Yes,Yes,Yes,No,Yes,-2.101522150860559,-2.0936678252868766,7.1308988302963465,-1.6224762390712573,-2.373484045202152,-2.036775271398481,-2.160467303153425,-2.1322667433044113
Samsung Galaxy On Max,Samsung,0.42132869418081015,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.199380531739841,0.5340813189817668,0.41562338496454787,1.1112066667444338,1.0091139351558178,0.41659169399276824
Motorola Moto Z2 Play,Motorola,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.259130536145614,1.3087674093511814,0.2776316517840247,-0.06655195422890328,1.0091139351558178,0.41659169399276824
Yu Yureka Black,Yu,0.07769511016723579,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.698013622083925,0.5340813189817668,0.41562338496454787,0.4746544835841936,1.0091139351558178,0.41659169399276824
Xiaomi Mi Max 2,Xiaomi,2.712219254271306,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.104979856318357,0.5340813189817668,0.2776316517840247,-0.06655195422890328,1.0091139351558178,0.41659169399276824
Coolpad Cool Play 6,Coolpad,1.2918671070151986,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,No,No,Yes,1.0004504625321018,0.7839667329279403,9.104979856318357,1.3087674093511814,0.41562338496454787,0.4746544835841936,1.7790267403792863,0.41659169399276824
OnePlus 5,OnePlus,0.42132869418081015,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.769956159911606,1.3087674093511814,0.7790173689482113,1.4073595766500984,1.7790267403792863,0.41659169399276824
Honor 8 Pro,Honor,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,No,Yes,2.3298672968432417,1.935020556213867,9.774915271736365,2.0920764700263845,0.2776316517840247,0.4746544835841936,1.7790267403792863,0.41659169399276824
Micromax Dual 5,Micromax,0.3067841661762854,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.546812608597396,2.0920764700263845,0.41562338496454787,1.1112066667444338,1.0091139351558178,0.41659169399276824
Oppo F3 Plus,Oppo,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.546169544733285,1.3087674093511814,0.7790173689482113,1.4073595766500984,1.0091139351558178,0.41659169399276824
Sony Xperia XZ Premium,Sony,0.3411475245776428,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,4.988700965465522,4.23712820278572,10.419330568113901,1.3087674093511814,1.085288423972505,1.1112066667444338,1.0091139351558178,0.41659169399276824
Motorola Moto G5 Plus,Motorola,0.07769511016723579,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.296609807128359,-0.2239363612360481,0.2776316517840247,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Asus ZenFone 3S Max,Asus,2.3685856702577315,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,No,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.615805480084347,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Samsung Galaxy C7 Pro,Samsung,0.42132869418081015,0.8582648318935419,Yes,-2.0632225340268926,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.740968623038354,1.3087674093511814,0.7790173689482113,1.4073595766500984,1.0091139351558178,0.41659169399276824
HTC U Play,HTC,-0.49502752985538817,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.648659816955295,1.3087674093511814,0.7790173689482113,1.4073595766500984,1.0091139351558178,0.41659169399276824
HTC U Ultra,HTC,0.07769511016723579,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,10.908997222941913,1.3087674093511814,0.2776316517840247,1.4073595766500984,1.0091139351558178,0.41659169399276824
Asus ZenFone AR,Asus,0.42132869418081015,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,10.819778284410283,2.0920764700263845,1.4311616130683487,0.4746544835841936,2.381175882178299,0.41659169399276824
Xiaomi Redmi 4A,Xiaomi,0.21514854377266554,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.85366542803745,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Xiaomi Redmi 4,Xiaomi,1.3376849182170085,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.104979856318357,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Nubia Z11 mini S,Nubia,0.07769511016723579,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.740968623038354,1.3087674093511814,1.4311616130683487,1.1112066667444338,1.0091139351558178,0.41659169399276824
Lenovo Z2 Plus,Lenovo,0.6504177501898597,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.350102314351341,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
LG V20,LG,0.3067841661762854,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,10.203592144986466,1.3087674093511814,0.7790173689482113,-0.06655195422890328,1.0091139351558178,0.41659169399276824
Lenovo K6 Power,Lenovo,1.2231403902124838,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.04793908261736,0.5340813189817668,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Sony Xperia XZ,Sony,-0.036849417837289004,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.392661928770137,1.3087674093511814,1.4311616130683487,1.1112066667444338,0.5204715396506635,0.41659169399276824
Samsung Galaxy J7 Prime,Samsung,0.42132869418081015,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.680093969966709,-0.2239363612360481,0.41562338496454787,0.4746544835841936,0.5204715396506635,0.41659169399276824
Motorola Moto Z Play,Motorola,0.6618722029903122,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.103979355984773,0.5340813189817668,0.7790173689482113,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Xiaomi Redmi Note 4,Xiaomi,1.3376849182170085,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.209439966733019,0.5340813189817668,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Xiaomi Redmi 3S Prime,Xiaomi,1.3376849182170085,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.987321812850125,0.5340813189817668,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
